index	image	caption
29420	500446858_125702b296.jpg	a white dog is running on gravel away from two people and a black and brown dog 
32041	3001612175_53567ffb58.jpg	a man walk his black dog down the cement step where a woman dressed in black sits 
11429	542648687_adf13c406b.jpg	two black and white dog look toward something in the air while running in a grassy field 
1523	535123126_c06c1ab9bf.jpg	a brown dog with a pink collar with a heart on it playing with a bigger dog 
20536	2592711202_55f8c64495.jpg	child in blue dress holding sandal in one hand and eating blue cotton candy with other hand 
14948	2842865689_e37256d9ce.jpg	an african man and a boy are standing behind a coarse wooden table in a blue room 
18675	480505313_2dc686e5db.jpg	the parent of the younger male are posing for a picture in front of a water fountain 
15642	278002800_3817135105.jpg	a man in a black jacket is eating a pastry while standing next to two other men 
19113	2718049631_e7aa74cb9b.jpg	a large  white dog running up a hill with a person walking away in the back 
33718	3474265683_43b1033d94.jpg	a man in a blue sweater  black leather jacket and gray hat is surrounded by people 
14975	1386251841_5f384a0fea.jpg	a woman is looking at a display case with three outfit on a backdrop of bright yellow 
2464	2380464803_a64f05bfa9.jpg	a man and a woman sit at a desk  another man stand behind the first man 
9582	1343426964_cde3fb54e8.jpg	a blond boy in a blue tee shirt stand smiling before a craft of green nylon fabric 
22145	97105139_fae46fe8ef.jpg	two men in traditional arab dress standing near a car wave at an suv in the desert 
4996	461019788_bc0993dabd.jpg	two people are hugging at the end of a stone jetty that look out over the ocean 
40089	496380034_d22aeeedb3.jpg	a black and tan dog and a black and white dog are playing ball in the grass 
9603	2216568822_84c295c3b0.jpg	a woman wearing a pink crash helmet ha a tattoo of a native american on her shoulder 
32020	411863595_d77156687e.jpg	a woman and a dog are in a field of bright green grass and brilliant blue sky 
33787	348380010_33bb0599ef.jpg	a brown dog is laying on it back on the grass with a ball in it mouth 
3078	236730743_0d4fd8de5a.jpg	a person in a hat reach with a paddle while sitting in a canoe on a lake 
19149	3616771728_2c16bf8d85.jpg	a jockey in yellow and a jockey in blue are racing their horse down a grassy raceway 
21899	2656987333_80dcc82c05.jpg	whoa  the cowboy is underneath the hoof of the brown horse and is getting stepped on 
18624	3080891382_edf83dde18.jpg	three child  dressed in heavy coat  glove  and knit cap  cover their mouth 
33774	2052702658_da1204f6d1.jpg	a child in a red coat is holding an armful of snow in front of a house 
9596	2286235203_af3cd8f243.jpg	a woman is looking down and wearing a white hair piece that look like a wedding veil 
6242	3074265400_bf9e10621e.jpg	show a crowd of people in front of a glass building with three country flag flying high 
2951	97105139_fae46fe8ef.jpg	two men in keffiyahs stand next to car in the desert and wave at a passing vehicle 
7967	3517040752_debec03376.jpg	girl playing softball a one girl run to a base and second girl reach out her glove 
9290	3533394378_1513ec90db.jpg	two people are suspended in air in a metal ball a part of a carnival type ride 
40083	260392825_ea61660633.jpg	the man in the red shirt and flowery tie is sitting on a bus by the window 
22146	3679407035_708774de34.jpg	a young man  bearing his midriff  and other people are gathered in a city street 
18636	2244024374_54d7e88c2b.jpg	two dog are running through a wet  grassy area and one is carrying a long stick 
21919	3259222690_69737f2a6e.jpg	a man is setting up a camera on a tripod while a woman stand in the background 
21883	701816897_221bbe761a.jpg	a young girl jump foot first into a swimming pool while another little girl and woman watch 
23530	3193335577_9bdbaf9f70.jpg	a little boy in red stand on top of a rock with a smile and outstretched arm 
37138	2845246160_d0d1bbd6f0.jpg	a man with a hat taking a photo with his camera  while a passerby look annoyed 
18521	2514612680_b0d2d77099.jpg	people walking through a short tunnel with  where are you   written on the wall 
15926	1713248099_d860df4e10.jpg	a white and black dog  a yellow dog and a black dog in a grassy field 
26889	2929272606_2a5923b38e.jpg	a little girl with a blue shirt is standing by a man wearing sunglass on the beach 
1153	2208067635_39a03834ca.jpg	the long black shadow cast a image on the rock while the young girl climb the rock 
37242	2676648667_cb055b4fc6.jpg	the elderly african woman is sitting on a blue chair in front of a rough brick wall 
33219	3240351042_5d29c94b0e.jpg	the cyclist is airborne on his bike a it make a jump between two mound of earth 
2376	2695085448_a11833df95.jpg	a woman in a black dress crouching in front of a brick wall talking on a cellphone 
26379	2510029990_7014f907cb.jpg	a smiling boy with a blue sweatshirt and camouflage short on a metal slide in the grass 
33214	3526431764_056d2c61dc.jpg	three people holding camera are standing on a dirt trail with grass on the side of it 
23273	771366843_a66304161b.jpg	these two people in hat are standing on rocky terrain  with their arm around each other 
2378	403523132_73b9a1a4b3.jpg	a dog on wood floor is staring at a yellow ball that is lying on orange carpet 
18420	3060969260_08f43e4f4f.jpg	two people with bicycle  one in front running with a bike and one in back riding 
29655	3482062809_3b694322c4.jpg	a woman is making a statue pretend to kiss her hand beside four boy at a bench 
33927	3288839246_fdb00395ae.jpg	a climber in a red shirt is secured by a rope a he look down a crevasse 
7362	2474918824_88660c7757.jpg	a man in a red shirt climb a rock while another man stand behind to help him 
15902	3591458156_f1a9a33918.jpg	the horse is kicking up it hind leg at the cowboy whist another man stand ad watch 
14711	477768471_d7cd618fdb.jpg	a dog playing with a golf ball in front of a small wooden fence on the beach 
37236	1389323170_d1c81d6b51.jpg	woman holding a drink with a white bag next to her is sitting on a green sculpture 
30946	3651107058_d84d4c3c25.jpg	a person with torn orange legging and black boot is sitting nearby a large crowd of people 
23632	1295669416_21cabf594d.jpg	a girl dressed in a red and black top with black pant is sitting on a wall 
36140	3027009366_c8362521e8.jpg	during a soccer game  one man is in the air while another ha one foot down 
2365	3415287719_3c776f370e.jpg	two girl in mid leap  one with jean and red shirt other with black pant floral shirt
10777	3529314899_b4e533bb76.jpg	two opposing hockey player make a play for the puck with opposing fan and team member watching 
21772	2109911919_af45b93ef3.jpg	a person climbing up the side of a snowy mountain to fetch his or her ski pole 
3114	2083778090_3aecaa11cc.jpg	the man is wearing a scarf  jacket  and a furry hat on a snowy day 
28437	3415113018_7b95ddcd11.jpg	a yellow team soccer player is jumping on two blue team player while other player run alongside 
37280	2490179961_e842fda5eb.jpg	two girl are making funny face and one ha food smeared on her face around her mouth 
7568	247704641_d883902277.jpg	a black dog is slowly crossing a fallen log that is outstretched over a stream of water 
3112	3184112120_6ddcd98016.jpg	a girl touch the side of a young man s head  while another young man watch 
28434	1713248047_d03721456d.jpg	a brown dog face a black dog and a white dog in a field of long grass 
8272	3359636318_39267812a0.jpg	two people are talking outside of the video game shop next door to the mobile phone store 
31932	1784309115_0ad6791146.jpg	a woman in a string bathing suit with a man on a boardwalk on a foggy day 
4945	3349955993_a04aea97d8.jpg	a group of young kid watch a group of older kid play soccer on a city street 
15937	1348113612_5bfc5f429e.jpg	a black and white dog jumping into a pool with a lot of tennis ball in it 
26369	1625306051_7099519baa.jpg	a man in a yellow shirt and a man in an orange shirt jump in the air 
30952	2888408966_376c195b3f.jpg	a teenage boy doing a skateboard trick while another boy ride on a skateboard in the background 
37256	2695093520_5cfeb0729d.jpg	a woman in a red shirt and a man in white stand in front of a mirror 
29331	2238759450_6475641bdb.jpg	a curly haired girl is dragging a grey inflatable raft with a red paddle into the water 
29653	2878272032_fda05ffac7.jpg	a dog on a log look at a splash in the water a another dog look on 
5670	2878705136_609dfbf318.jpg	a woman in a blue shirt and headscarf pose for a picture sitting at a picnic table 
11659	2098418613_85a0c9afea.jpg	a large brown dog stand in front of a green van in the yard of a house 
5859	354999632_915ea81e53.jpg	some backpack piled up in an ice cave with a person dressed in black in the background 
21837	2877424957_9beb1dc49a.jpg	two toddler  one topless  one without pant  standing on a floor with water sprinkler 
30184	2846843520_b0e6211478.jpg	a brown dog is trying to retrive his orange ball that ha fallen in a dirt hole 
8216	871290646_307cddd4e7.jpg	a person is wearing mime makeup and glass on his head a he look at the camera 
20191	2991994415_504d1c0a03.jpg	a girl dressed in a red dress and another girl dressed a a pirate are playing around 
30181	1159574340_99ba8c3c59.jpg	a child jumping into a lake in a wooded area while another child play on the shore 
21841	2688902319_52ceaf4a2a.jpg	a older man in a orange wrap look into the camera on the sidewalk of a city 
2396	2421446839_fe7d46c177.jpg	a small dog jump by a car to reach a lady s face while another dog watch 
27999	3713922357_e0a013fb97.jpg	a dirt biker in red speed on clay road while being videotaped by a man in black 
33875	2136992638_098d62a3c5.jpg	two dog  one brown  the other black and white  are playing on a sidewalk 
15832	3220200084_3ea129336e.jpg	a black woman with a colourful bandanna on her head carrying a sleeping boy in a backpack 
29643	2730938963_c4ed3e2258.jpg	three happy boy wearing blue bathing suit hold hand a they jump into an outdoors swimming pool 
1567	2671602981_4edde92658.jpg	a little girl wearing a black tankini is jumping in the air with water in the background 
30175	3146630574_05d9ebbed1.jpg	a black and white dog is running through the water while holding something red in it mouth 
3740	2971211296_2587c3924d.jpg	the boy is clutching the football and making a run for a touchdown while looking behind him 
4398	3527715826_ea5b4e8de4.jpg	a girl wearing pink flip flop and tights is swinging a tennis racket at a tennis ball 
9235	54723805_bcf7af3f16.jpg	four mountaineer are walking on a trail under the moon that is visible in the blue sky 
10818	3332136681_9aecf101fd.jpg	one construction worker in an orange vest shoveling rock while another one in a blue vest watch 
17988	1884727806_d84f209868.jpg	two spectator are adorn with mickey mouse ear while looking back at an angle from a stadium 
8219	2552816307_c7c8e7f6b4.jpg	a black dog and a brown and white dog are playing with a stick in the water 
37180	3631344685_ed0f3e091b.jpg	a batsman is about to swing for a baseball whilst the catcher and referee wait behind him 
26398	2621415349_ef1a7e73be.jpg	a man wearing sunglass and a red hat is opening his mouth wide and eating a chip 
200	2473738924_eca928d12f.jpg	two young girl sparring in white martial art outfit while a third person watch from the side 
10803	1679565118_d36f0d6d52.jpg	black dog jumping in the air with white dog standing on grass behind near pile of rock 
24619	3396817186_b299ee0531.jpg	a brown and white dog ha caught a yellow ball in a grassy field surrounded by tree 
33907	3026102616_3cf350af9e.jpg	a dog standing on his hind leg ha his head and front paw on the kitchen counter 
18473	3139160252_75109e9e05.jpg	three woman one of which is holding a paper cup posing in front of a christmas tree 
25097	3440104178_6871a24e13.jpg	a white dog with brown ear run down a gravel path with a ball in it mouth 
36188	3296124052_6f1d1c9f8d.jpg	a pan on the stove in flame  a cook with an intense expression on his face 
9667	3266406566_d64e57e65a.jpg	a woman and two kid sit in a straw hut with a blue blanket on the floor 
14739	3038045802_93f2cd5fbc.jpg	a snowboarder is up in the air having taken off from a big jump in a tournament 
1168	2437266971_b91a8f9a00.jpg	a man in a blue shirt and tie is wearing a white mask whilst handing out paper 
26407	1213336750_2269b51397.jpg	a man in a black outfit is taking a photograph of a man in a red jacket 
193	1138784872_69ade3f2ab.jpg	a small child in green clothing walk past a store opening and a woman in pink pant 
33898	3344632789_af90d54746.jpg	a man is performing an aerial skateboard trick on a ramp with several other people behind him 
9662	3267644370_f2728d6c7a.jpg	a refrigerator is stuck in a bank of snow  and a man is skiing on it 
15861	2219805677_7b7cc188c7.jpg	a gold dog is on the beach and is looking at the tennis ball in the air 
30917	2884420269_225d27f242.jpg	two young men are both standing on one leg with their arm stretched out on the street 
21818	2056377805_e9a9b3bcf0.jpg	this group of people are practicing water safety by wearing preserver while in a raft on the river
36108	2976537455_f3988c2d46.jpg	a hockey player in red untangles from a player in white a he go for the puck 
26766	3717845800_ab45e255b8.jpg	three member of the red team are in the grass with a member of the yellow team 
26504	322103537_184367bf88.jpg	a little girl in a pink bathing suit jump up on a sand dune at the beach 
24785	412101267_7257e6d8c0.jpg	two dog  one with a tennis ball in his mouth  play together in the snow 
33543	2854207034_1f00555703.jpg	a person is lying on the green grass and there is a small cart next to them 
3032	2831656774_36982aafdb.jpg	the dog jump over the high jump bar in a dog show a the owner look on 
11180	3695064885_a6922f06b2.jpg	a lady walking her dog through an obstacle course  while other people are in the background 
36537	3445296377_1e5082b44b.jpg	a little girl dressed in pink is falling in water while another girl dressed in red watch 
15198	2743652730_d909c7ae82.jpg	a child is looking through the glass at the child squirting a water hose onto the glass 
36541	3410902181_b2a3c6eec9.jpg	a girl in a blue leotard hula hoop on a stage with balloon shape in the background 
29514	2826647354_650ff5eb03.jpg	a small child on riding toy and a larger child on a small bicycle with training wheel 
1371	2554081584_233bdf289a.jpg	a man wearing a yellow shirt and white hardhat stand inside a crevice between two rock face 
32129	3377344932_6dfce93248.jpg	a dog is at the top of a blue slide and a little boy is behind him 
5760	350443876_c9769f5734.jpg	a person stand on a ladder and a small child climb at the bottom of the ladder 
15440	141140165_9002a04f19.jpg	a little boy point to the face of another little boy in base in a baseball game 
6792	3634785801_4b23184a06.jpg	a large brown dog sits next to a small white dog in a field of long grass 
20440	3372214646_cc2ceb182f.jpg	a kangaroo wearing a yellow and black striped vest with the number eight on it is hopping 
22016	2189995738_352607a63b.jpg	child are playing and swimming in a boy of water with a foot bridge in the background 
5075	1334892555_1beff092c3.jpg	two kid with helmet playing with nerf sword while one look on drinking from a plastic cup 
29522	3653462288_bfe2360a64.jpg	a boy in a green shirt is riding his skateboard in a park while three boy watch 
28260	359082432_c1fd5aa2d6.jpg	a man and a dog are standing on a tree that ha fallen over to the ground 
3531	3467843559_a457ce37b6.jpg	a group of boy sits near the sidewalk and two are smiling while one make a face 
24873	3697153626_90fb177731.jpg	a boy wearing a green checked shirt is standing by a tree with a piece of rope 
1462	3025495499_b15797b452.jpg	a woman in a green sport outfit is attempting to hit a tennis ball with a racket 
15519	2762702644_2aa3bf9680.jpg	a woman wearing a red and black outfit standing in front of a building playing a violin 
36806	2726301121_95a2fbd22b.jpg	a blondehaired girl wear a tanktop that say  thank you  and sport a large tattoo 
36805	3070713991_8696796937.jpg	a child in a brown outfit jumping from some painted tire in front of tree at dusk 
26571	2462153092_e3f4d8f6a2.jpg	a girl is running through a field with a brown dog and white dog running beside her 
36802	1425069308_488e5fcf9d.jpg	two dog in a family room are playing  one is catching a ball in it mouth 
3522	3699318394_6193f2c8e0.jpg	man on the left with his mouth open while the man on the right is raising his hand
4429	191003285_edd8d0cf58.jpg	a man wearing a black shirt and a little girl wearing an orange dress share a treat 
24885	2431832075_00aa1a4457.jpg	this girl is playing on an object which is yellow  green  red  and blue 
23344	3251234434_d01e25a50a.jpg	a woman in winter clothing kneel next to a small brown and white dog in the snow 
22797	2874728371_ccd6db87f3.jpg	a large brown dog and a small grey dog on a rocky surface with weed behind them 
36778	3530504007_3272c57e21.jpg	two men are speaking with another man who is wearing a blue cap and carrying a book 
8086	3019199755_a984bc21b1.jpg	a man is in a red race car while another man is at the back of it 
2582	2873070704_2141a7a86a.jpg	a person in blue climb up a very tall cliff  attached by red and blue rope 
7437	2497420371_74788d7ba1.jpg	a man in a black cap is opening a bag beside a bicycle and a shopping cart 
40307	3157744152_31ace8c9ed.jpg	a barefoot man in his pajama is looking toward the sky while walking on the tennis court 
20335	3529211822_1dabdb3a9c.jpg	the brown dog eats from a bowl on the wooden table a a black dog jump off 
2532	2624457062_89efc497a8.jpg	an older looking man with glass and a white mustache is in front of an abandon building 
15520	2909081008_9a7bfc599a.jpg	there is an asian man and woman  both smiling  and he is pointing at her 
36556	2004674713_2883e63c67.jpg	a brindlecoated dog is growling at a jumping brown dog with purple collar inside a park enclosure 
35	3157039116_d82da4e66b.jpg	a blond hair boy in short  short sleeve shirt and sandal in overlooking a snowcapped mountain 
33415	260162669_c79a900afb.jpg	a gray fuzzy haired dog ha it nose in the low cut grass it is standing in 
3004	1237985362_dbafc59280.jpg	a young woman in a blue shirt stand  holding a young girl in a denim dress 
36659	3429641260_2f035c1813.jpg	a child is jumping on a trampoline in front of a brick wall and below colored flag 
28230	2410320522_d967f0b75c.jpg	two smaller dog and one larger dog with a puffy white tail are playing in a field 
24824	3711611500_ea47b58b6f.jpg	the black dog is wearing a red collar and is jumping into the water after a frisbee 
5052	514905846_b54d13946a.jpg	the young boy with nice pant  a belt  and a tie is jumping off the step
18975	2951750234_a4741f708b.jpg	a person wearing a navy jacket and black hat jumping over a small partition on a horse 
26658	2364394224_c17b09e035.jpg	little boy and a dog are playing in a fenced in backyard with snow on the ground 
15364	3650111717_346804ec2f.jpg	a dog is jumping in the air with flower in his mouth on a very windy day 
24826	2406591500_403f145905.jpg	one young boy in a striped shirt is chasing another boy on a path through the jungle 
30090	783353797_fdf91bdf4c.jpg	the little girl in a white dress stand by a street with white word written on it 
5053	3590653633_495de5f288.jpg	a rodeo clown tie a rope around an older rodeo clown a he sits in the dirt 
8032	2591486448_48d5438343.jpg	a brown dog resting his head on the lap of a person who is eating some food 
30711	3606084228_6286a52875.jpg	a man is performing a midair stunt on a dirt bike while people in the background watch 
20401	2894229082_ddc395f138.jpg	a little girl in a football jersy and pink snow hat is standing on a football field 
11061	1287982439_6578006e22.jpg	a dog run through the water a he look up at the sky with his mouth open 
33435	861795382_5145ad433d.jpg	a boy in a blue tshirt is taking an orange bicycle over a jump in the street 
9447	1342780478_bacc32344d.jpg	a man in a dress shirt and tie is standing in front of a sign selling donut 
5776	2565703445_dd6899bc0e.jpg	man with white undershirt and blue pant standing at fence with red top rail near a bridge 
30699	3665549027_d7fb05d157.jpg	a brown dog is playing with a white and brown dog in a grassy and treed area 
15421	1255504166_f2437febcb.jpg	a little boy is playing in the water with a beautiful sunset and mountain in the background 
8064	3435648640_b2f68efb78.jpg	a black dog and a brindle dog wrestle in the dry grass beside a body of water 
22851	523991446_65dbc5a4a5.jpg	a zaftig woman in a tube top and jean dancing outdoors  with a guitarist behind her 
36709	2772532341_c4597a94ed.jpg	a woman dressed in black with a hula hoop around her waist performs in front of diner 
28187	3618525295_d32d634b2e.jpg	people walk and sit to eat at an outside cafe where a dog is near a woman 
15242	1859726819_9a793b3b44.jpg	a woman wearing heavy makeup and a pink jacket is walking past a clothing shop at night 
22823	3296124052_6f1d1c9f8d.jpg	a man in a black shirt and jean is backing away from a fire on a stove 
3024	2866529477_7e0c053ebc.jpg	a boy wearing a swimming cap and goggles running through water with another child swimming behind him 
22026	1262454669_f1caafec2d.jpg	a woman eats on a bench while a brown and white leashed dog stand next to her 
26624	2525455265_f84ba72bd7.jpg	a girl in a black shirt is looking to the side while sitting on a wooden bench 
6311	3563871276_c8b2a00df5.jpg	this person  whose board display an orange and yellow sail  is sailing through the water 
15270	3251976937_20625dc2b8.jpg	the brown dog running in the snow is carrying a large stick  also covered with snow 
15396	3221815947_76c95b50b7.jpg	a black horse with a white nose is running in some sand with a fence around it 
32149	3394654132_9a8659605c.jpg	a woman carrying a black and white dog on a sidewalk in front of parallel parked car 
26669	539705321_99406e5820.jpg	two team of child  one in red and the other in white  are playing soccer 
22843	506367606_7cca2bba9b.jpg	a woman dressed in black standing at a green counter with barrel of flower placed on it 
26667	3196995975_3e38eabf01.jpg	a black and brown dog walk on the frozen surface of a pond  holding a stick 
26607	837893113_81854e94e3.jpg	a young boy try to catch an orange and yellow frisbee in a green  grassy field 
18710	1663454406_5e2cf8c5bb.jpg	a young man hold up a hand written sign next to a woman with a multicolored umbrella 
9505	1213336750_2269b51397.jpg	a man in a black jacket is taking a photo of a man in a red jacket 
28135	2929272606_2a5923b38e.jpg	a young girl is looking at a body of water while an older male kneel behind her 
1292	2655196158_5c878a4af0.jpg	the gray  blue eyed hound puppy is laying on a blue carpet chewing on a toy 
21951	1052358063_eae6744153.jpg	a child is performing a skateboard trick while another child with a skateboard lean on a wall 
30808	2551632823_0cb7dd779b.jpg	the man ha curly brown hair  is eating an apple  and wearing a black shirt 
5105	1252396628_eb81d3905b.jpg	a man in a red biker suit on a red dirt bike going down a muddy road 
21957	2504991916_dc61e59e49.jpg	a woman ha her arm around a man and they are walking towards a potato chip truck 
36905	3216901052_269ace7b3c.jpg	a young child wearing a red hat and scarf playing in the street in a little snow 
40187	2231847779_1148d1c919.jpg	a young baby with food on her face in a purple shirt and both finger up her nose
36916	2834103050_512e5b330a.jpg	people dressed in bathing suit  dress and short are on the beach  near an exhibit 
15032	3578914491_36019ba703.jpg	two dog  one tan and one black  play tugowar on the grass near the pond 
24941	397601572_9587a39291.jpg	the back of the head of two men that are plugging their ear while riding the subway 
1501	3147758035_e8a70818cb.jpg	a man on a bike and another man with a dog in his bag crossing a wet street
90	2712974062_6d5b6aa7f0.jpg	a woman in a multicolored dress is holding a plastic cup while gesturing with the other hand 
9534	1426014905_da60d72957.jpg	a man in a suit along the railing of a balcony that ha a very high view 
6271	3687222696_85bf6f78f7.jpg	a young boy wearing a red shirt is jumping off of a blue slide at a park 
10924	506738508_327efdf9c3.jpg	two men wearing white suit and sunglass are at a party punching their hand into the air 
18751	3261666285_86fceb762d.jpg	an african american run with a basketball a a caucasion try to take the ball from him 
15589	3697003897_d8ac13be9a.jpg	a teenage boy is riding a skateboard on the stone handrail of a flight of outdoor step 
9553	1713248099_d860df4e10.jpg	a brown dog  a black dog and a black and white dog are in a grassy field
33679	2433175169_da939372f2.jpg	the man is standing on a stone stump on top of a hill with his arm outstretched 
36920	3016726158_4d15b83b06.jpg	the man wear a white hat and pose with a blonde woman and a black haired woman 
18711	140430106_2978fda105.jpg	a dog running at the beach in front of the ocean and a bright blue cloudy sky 
30821	2641770481_c98465ff35.jpg	a man in a red jacket stand next to a yellow kayak on rock by the ocean 
21943	3534548254_7bee952a0e.jpg	a young girl in a yellow tshirt is about to throw a wet  yellow sponge ball 
6850	3452127051_fa54a902b3.jpg	a dark brown dog wearing a yellow harness is jumping over a hurdle in an agility competition 
7504	1355450069_c0675b0706.jpg	there is a rock climber holding on and climbing to the top of a very large rock 
2566	282131366_5f9a39c43c.jpg	a woman is attempting to walk a tightrope with onlooker nearby a rocky shored lake reflecting sun 
23525	2136514643_93d8f75a77.jpg	a young woman walk by another young woman talking on the phone and leaning on a wall 
24725	2502856739_490db7a657.jpg	a black and white dog  a black dog and an orange dog are in the grass 
32261	1432342377_3e41603f26.jpg	a woman wearing a blue shirt and high heel stand on the sidewalk next to a man 
20514	2360194369_d2fd03b337.jpg	the boy wearing the red top is standing by a fishing rod looking over the jetty fence 
2600	3448855727_f16dea7b03.jpg	a group of kid are writing with a black marker on one of their friend s back 
18726	3106787167_e5f2312622.jpg	three men are playing rugby one of them is carring the ball they are covered in mud 
28096	3468275336_61936db92d.jpg	a bride throwing her bouquet up in the air behind her  towards a group of lady 
5716	3659090958_a56913ca68.jpg	the baby is smiling whilst sitting in a high chair with a red white and blue toy 
40174	2085726719_a57a75dbe5.jpg	two woman dressed for cold weather in jacket and glove look at something on a cellphone screen 
4416	2136514643_93d8f75a77.jpg	a girl on the phone standing in front of beautiful plant is passed by another smiling girl 
4417	524310507_51220580de.jpg	a man look mysterious in a blue shirt and a red truck for a company called wilbert 
88	2587696611_db0378710f.jpg	a little girl in a white dress and no shoe walk down a dirt road in america 
33590	3455898176_f0e003ce58.jpg	a large tricolored dog clear a green  yellow and white jump set up in the grass 
24939	3637966641_1b108a35ba.jpg	a little league team try to catch a runner sliding into a base in an afternoon game 
15055	2717686269_80c4b5ac9e.jpg	a small brown and white dog line on a red area rug in a patch of sunlight 
26556	2522540026_6ee8ab4c6a.jpg	a race car  numbered 104 is rounding a bend a two people watch and take picture 
76	2196316998_3b2d63f01f.jpg	a man is playing blowing into bagpipe whilst another man test the tone with an electronic tuner 
1472	3635194562_4c1dfa120a.jpg	a child dressed in a white coat paint an image on the paper laying on the table 
11245	2248487956_2603f55ab9.jpg	the woman in red clothing is wearing a ring and looking at a boy in blue clothing 
1320	2181724497_dbb7fcb0a9.jpg	a little girl make a mess on her hand and face while eating in her baby chair 
24761	224702241_05af393148.jpg	a blonde dog make his way up an icy stream with snow piled up on the side 
23337	3536561454_e75993d903.jpg	a man wearing a black helmet and black pant and shirt ride his skateboard in a park 
9515	3320154278_c67e01b8d1.jpg	a young boy on a blue bicycle and a man bent over making adjustment to the bicycle 
32236	2341254813_c53a5ef27a.jpg	a boy wearing a green shirt is jumping in front of a lane at a bowling alley 
20318	3527524436_a54aca78a9.jpg	person in black shirt and black tutu waterskiing with hand over head and people in the background 
11229	3268175963_113d90d178.jpg	a dark haired man standing up singing and a man in a brown hat sitting playing guitar 
24916	2495931537_9b8d4474b6.jpg	there is a dog laying on the floor and another standing over him  licking his ear 
24913	241347204_007d83e252.jpg	oklahoma university football player in front of a crowd of sooner fan and next to three referee 
32104	2676184321_858eff416b.jpg	the girl stand outside in the cold wearing a warm hat and looking off into the distance 
10998	3126225245_96cd2c053f.jpg	a little kid in a striped shirt on a purple floor is getting excited at chasing bubble 
30775	1445123245_c7b9db0e0c.jpg	a small brown and black dog play with a colorful caterpillar toy on a tan burbur carpet 
15112	3425069551_aba046a1b6.jpg	a man with the tennis racket is wearing a blue headband and blue wristband and playing tennis 
23480	2914331767_8574e7703d.jpg	a soccer player dressed in red take a leap in the air a his teammate look on 
36854	1718184338_5968d88edb.jpg	two people in rafting gear standing on a dry  rocky riverbank  pointing at the river 
21979	2460126267_0deea8b645.jpg	a little boy stand at a football field and prepares to kick a child s play ball 
33658	3541491057_61a49588d9.jpg	two dog are playing in a grassy field in a park with a lake in the background 
10933	2946016853_ceca4f5a07.jpg	a dog round a corner with his tail up  after exiting a yellow and orange tube 
28111	3342272425_804316cb3d.jpg	a woman in a green costume is standing in front of a topless woman with painted breast 
33337	616045808_0286d0574b.jpg	a woman wearing black and pink and large  feathered hat ride a bike in a parade 
15574	3347798761_5c5260b000.jpg	a motorbiker racer performs an aerial stunt a he fly over a dirt hill in the wood 
36872	3471841031_a949645ba8.jpg	people at park sitting on bench and a woman taking care of her child in the stroller 
36439	2421446839_fe7d46c177.jpg	an orange dog and a little white dog with black spot are next to a white car 
36441	2734669176_c272b42597.jpg	a woman thows a frisbee to a dog a a baseball player in uniform run behind her 
32247	2846037553_1a1de50709.jpg	a boy in a red shirt and blue short stand inside the branch of a large tree 
20495	2755362721_368cbde668.jpg	a race dog s foot dig in the mud a he make his way around a curve 
1477	2873431806_86a56cdae8.jpg	a little girl wearing rain boot is jumping off the sidewalk into a puddle of muddy water 
32089	2359784186_36c9746d02.jpg	a young boy in a trench coat is holding a red bottle outside of a brick building 
5098	2585141045_b496a7b7c4.jpg	a little boy with brown curly hair is blowing bubble with a wand held by a girl 
4008	2759860913_f75b39d783.jpg	a man standing on the ledge of a mountain with mountain a blue sky in the background 
7487	206087108_d4557d38ee.jpg	a man with a hat  and no shoe lay on the ground after he wet himself 
9340	2780105274_52360c4cca.jpg	a woman in brown short and green striped shirt stand with a small bag on her back 
5094	3139160252_75109e9e05.jpg	three girl are posing for a picture beside a dresser in front of a decorated christmas tree 
2483	2673564214_3a9598804f.jpg	a young boy pose behind the netting of an enclosed play area while three other child play 
8279	2298077331_f9a1488067.jpg	two dog run and play together on a narrow dirt path in the middle of a field 
36207	3124838157_7ef96745b7.jpg	two tall men and a short woman standing in front of a store that is having a closeout
656	3150315970_8f045c41a4.jpg	a man and a woman are looking at each other while standing on an elaborate indoor balcony 
6463	3448855727_f16dea7b03.jpg	a group of young men laugh a they write on a friend s back with a marker 
1086	1468429623_f001988691.jpg	a man walk while a black dog is trying to bite something on the man s arm 
26289	3188044631_ca3a9cc737.jpg	a man and woman with their hand on their chin are standing next to a christmas tree 
36012	160566014_59528ff897.jpg	a man and a woman sit on a car and face the opposite way of the camera 
14509	2642350864_099c0f2152.jpg	a little girl wearing blue is riding the end of a shopping cart in a grocery store 
19370	2076428547_738e0a132f.jpg	a hiker is shadowed by the time of day near an open and treelined body of water 
22959	3543378438_47e2712486.jpg	a man is sitting in front of a harpsichord  and a woman is preparing to sing 
27044	241347611_cb265be138.jpg	a man on the coaching staff for ou ha sunglass on his head during a football game 
35860	3469585782_e708496552.jpg	a crowd of people is facing the same direction while some hold their hand in the air 
4083	1479857177_9d4a6f38fd.jpg	a yellow gloved diver with a snorkel and mask swim underwater carrying a box with a handle 
18067	348380010_33bb0599ef.jpg	a brown dog lie on it back in the grass  holding a ball in it mouth 
19311	1420060118_aed262d606.jpg	a person with a black and red outfit and a black hood is up in the air 
1715	317109978_cb557802e1.jpg	a brown and white pitbull  with a black collar  is about to leap over a branch
